session_id,account_id,ip_address,device_fingerprint,login_time,mfa_changed,geo_location,login_success,failed_attempts_prior
SESS-000771,ACCT-00042,132.48.207.145,DEV-2176,2026-03-04T08:37:00,False,Miami,True,0
SESS-000772,ACCT-00059,215.140.245.99,DEV-1959,2026-03-04T16:14:00,False,Dallas,True,1
SESS-000773,ACCT-00144,208.230.147.7,DEV-3104,2026-03-04T22:37:00,False,Dallas,True,0
SESS-000774,ACCT-00138,164.123.103.198,DEV-1469,2026-03-05T04:40:00,False,Chicago,True,1
SESS-000775,ACCT-00163,148.196.95.30,DEV-4090,2026-03-04T07:00:00,False,Denver,True,1
SESS-000776,ACCT-00116,192.193.212.106,DEV-8135,2026-03-05T02:28:00,False,Los Angeles,True,0
SESS-000777,ACCT-00036,235.123.142.45,DEV-1525,2026-03-04T19:27:00,False,Chicago,True,0
SESS-000778,ACCT-00035,69.20.37.231,DEV-4420,2026-03-04T13:30:00,False,Atlanta,True,1
SESS-000779,ACCT-00142,125.183.8.25,DEV-8771,2026-03-04T20:22:00,False,Atlanta,True,0
SESS-000780,ACCT-00084,71.206.61.71,DEV-5813,2026-03-04T16:23:00,False,New York,True,0
SESS-000781,ACCT-00055,17.234.155.218,DEV-7479,2026-03-04T17:57:00,False,Seattle,True,1
SESS-000782,ACCT-00079,209.26.56.141,DEV-7287,2026-03-04T18:51:00,False,Houston,True,1
SESS-000783,ACCT-00193,18.182.195.229,DEV-6486,2026-03-04T13:26:00,False,Seattle,True,0
SESS-000784,ACCT-00164,113.192.134.208,DEV-2518,2026-03-05T05:23:00,False,Miami,True,0
SESS-000785,ACCT-00007,83.1.91.191,DEV-6480,2026-03-05T00:41:00,False,Seattle,True,0
SESS-000786,ACCT-00187,213.138.147.237,DEV-5191,2026-03-04T13:06:00,False,Boston,True,1
SESS-000787,ACCT-00124,234.117.0.77,DEV-8681,2026-03-05T00:12:00,False,Houston,True,0
SESS-000788,ACCT-00017,71.193.42.96,DEV-8900,2026-03-04T18:19:00,False,Miami,True,0
SESS-000789,ACCT-00039,67.234.238.151,DEV-6190,2026-03-04T09:54:00,False,Houston,True,0
SESS-000790,ACCT-00035,75.7.164.74,DEV-4995,2026-03-04T06:16:00,False,Atlanta,True,1
SESS-000791,ACCT-00167,132.99.26.179,DEV-9656,2026-03-04T09:14:00,False,Seattle,True,0
SESS-000792,ACCT-00016,138.245.124.22,DEV-6112,2026-03-05T05:46:00,False,Houston,True,0
SESS-000793,ACCT-00084,65.117.221.124,DEV-9763,2026-03-04T08:12:00,False,Denver,True,0
SESS-000794,ACCT-00162,125.39.233.25,DEV-1742,2026-03-04T06:30:00,False,Dallas,True,1
SESS-000795,ACCT-00162,78.65.169.195,DEV-8440,2026-03-04T20:26:00,False,New York,True,1
SESS-000796,ACCT-00165,37.219.101.63,DEV-2181,2026-03-04T06:04:00,False,Seattle,True,1
SESS-000797,ACCT-00046,4.206.17.14,DEV-4025,2026-03-04T12:41:00,False,Houston,True,0
SESS-000798,ACCT-00048,224.171.171.233,DEV-1309,2026-03-04T20:44:00,False,Seattle,True,0
SESS-000799,ACCT-00044,25.148.78.7,DEV-7614,2026-03-04T09:15:00,False,Denver,True,1
SESS-000800,ACCT-00010,66.163.72.5,DEV-2563,2026-03-04T08:34:00,False,Denver,True,1
SESS-000801,ACCT-00064,37.65.69.219,DEV-3238,2026-03-04T23:43:00,False,Miami,True,0
SESS-000802,ACCT-00009,223.66.94.171,DEV-3885,2026-03-04T13:55:00,False,New York,True,1
SESS-000803,ACCT-00097,25.23.38.30,DEV-4403,2026-03-04T06:56:00,False,Miami,True,1
SESS-000804,ACCT-00054,50.116.89.94,DEV-3974,2026-03-04T09:26:00,False,Boston,True,1
SESS-000805,ACCT-00030,63.130.171.214,DEV-7745,2026-03-04T11:24:00,False,Miami,True,1
SESS-000806,ACCT-00033,129.204.152.198,DEV-5881,2026-03-04T12:20:00,False,Dallas,True,1
SESS-000807,ACCT-00110,68.220.219.50,DEV-5384,2026-03-04T11:54:00,False,Chicago,True,0
SESS-000808,ACCT-00187,64.223.232.163,DEV-8758,2026-03-04T18:10:00,False,Houston,True,1
SESS-000809,ACCT-00170,161.184.90.160,DEV-8731,2026-03-05T03:44:00,False,Houston,True,1
SESS-000810,ACCT-00104,86.90.196.252,DEV-7623,2026-03-04T09:08:00,False,Seattle,True,1
SESS-000811,ACCT-00145,125.199.80.95,DEV-5035,2026-03-04T15:07:00,False,Boston,True,0
SESS-000812,ACCT-00159,77.53.136.122,DEV-7053,2026-03-04T20:12:00,False,Houston,True,0
SESS-000813,ACCT-00104,95.81.147.225,DEV-8234,2026-03-05T05:49:00,False,Miami,True,1
SESS-000814,ACCT-00112,60.173.106.144,DEV-7680,2026-03-05T04:45:00,False,Chicago,True,1
SESS-000815,ACCT-00192,52.198.252.237,DEV-3469,2026-03-04T15:53:00,False,Miami,True,0
SESS-000816,ACCT-00087,165.234.214.244,DEV-4219,2026-03-04T11:20:00,False,Boston,True,0
SESS-000817,ACCT-00083,74.210.168.129,DEV-8031,2026-03-05T04:30:00,False,Houston,True,0
SESS-000818,ACCT-00106,188.75.151.145,DEV-8706,2026-03-04T19:25:00,False,Dallas,True,0
SESS-000819,ACCT-00158,202.39.212.25,DEV-6807,2026-03-05T00:38:00,False,Houston,True,0
SESS-000820,ACCT-00026,168.100.236.23,DEV-1478,2026-03-04T23:35:00,False,Houston,True,0
SESS-000821,ACCT-00128,34.194.30.121,DEV-3720,2026-03-04T22:10:00,False,New York,True,0
SESS-000822,ACCT-00071,209.246.9.143,DEV-3292,2026-03-04T20:27:00,False,Denver,True,1
SESS-000823,ACCT-00147,251.62.146.102,DEV-4218,2026-03-04T10:29:00,False,Dallas,True,1
SESS-000824,ACCT-00198,83.142.73.192,DEV-3694,2026-03-04T12:16:00,False,Denver,True,1
SESS-000825,ACCT-00089,235.97.55.118,DEV-3272,2026-03-04T13:00:00,False,Dallas,True,1
SESS-000826,ACCT-00003,68.40.56.47,DEV-7776,2026-03-05T01:32:00,False,Denver,True,1
SESS-000827,ACCT-00146,105.231.13.106,DEV-4673,2026-03-05T03:10:00,False,Houston,True,1
SESS-000828,ACCT-00057,27.199.55.44,DEV-6732,2026-03-04T07:07:00,False,Dallas,True,0
SESS-000829,ACCT-00030,146.139.17.195,DEV-2332,2026-03-04T14:25:00,False,Houston,True,0
SESS-000830,ACCT-00060,56.243.214.214,DEV-8897,2026-03-04T15:16:00,False,Houston,True,1
SESS-000831,ACCT-00137,12.135.45.187,DEV-2017,2026-03-04T15:36:00,False,Los Angeles,True,1
SESS-000832,ACCT-00127,19.128.46.27,DEV-7561,2026-03-04T07:17:00,False,New York,True,1
SESS-000833,ACCT-00149,170.42.12.13,DEV-6104,2026-03-05T02:08:00,False,Chicago,True,0
SESS-000834,ACCT-00039,219.213.60.104,DEV-9917,2026-03-04T20:14:00,False,New York,True,0
SESS-000835,ACCT-00159,75.73.62.245,DEV-4286,2026-03-04T14:24:00,False,Miami,True,1
SESS-000836,ACCT-00078,16.107.163.51,DEV-2223,2026-03-04T11:19:00,False,Denver,True,0
SESS-000837,ACCT-00179,25.248.51.53,DEV-9905,2026-03-05T04:54:00,False,Denver,True,0
SESS-000838,ACCT-00021,26.44.253.30,DEV-4330,2026-03-04T22:24:00,False,Chicago,True,0
SESS-000839,ACCT-00150,35.155.237.172,DEV-1070,2026-03-04T06:33:00,False,Chicago,True,0
SESS-000840,ACCT-00075,216.235.153.82,DEV-3239,2026-03-04T10:31:00,False,Atlanta,True,0
SESS-000841,ACCT-00198,249.223.243.218,DEV-9357,2026-03-04T13:16:00,False,Seattle,True,1
SESS-000842,ACCT-00098,49.36.122.142,DEV-2305,2026-03-04T20:37:00,False,New York,True,1
SESS-000843,ACCT-00078,169.194.62.201,DEV-5690,2026-03-04T09:47:00,False,Chicago,True,0
SESS-000844,ACCT-00165,73.24.38.182,DEV-4890,2026-03-04T17:53:00,False,Los Angeles,True,1
SESS-000845,ACCT-00056,153.221.94.100,DEV-2088,2026-03-04T20:01:00,False,Denver,True,1
SESS-000846,ACCT-00089,45.254.159.229,DEV-2229,2026-03-04T17:01:00,False,New York,True,0
SESS-000847,ACCT-00163,185.33.238.150,DEV-9893,2026-03-04T22:36:00,False,Dallas,True,1
SESS-000848,ACCT-00134,110.199.144.130,DEV-4619,2026-03-04T18:15:00,False,New York,True,0
SESS-000849,ACCT-00095,180.174.221.116,DEV-6699,2026-03-05T03:27:00,False,Denver,True,0
SESS-000850,ACCT-00094,76.74.94.115,DEV-2415,2026-03-04T23:13:00,False,Atlanta,True,0
SESS-000851,ACCT-00100,93.207.187.7,DEV-5243,2026-03-05T04:18:00,False,Denver,True,0
SESS-000852,ACCT-00122,22.150.140.29,DEV-NEW-39161,2026-03-04T07:27:00,False,Lagos,True,9
SESS-000853,ACCT-00131,221.92.133.11,DEV-9387,2026-03-04T20:22:00,False,Atlanta,True,0
SESS-000854,ACCT-00002,251.210.209.139,DEV-NEW-88578,2026-03-05T03:46:00,False,Lagos,True,4
SESS-000855,ACCT-00125,2.241.208.44,DEV-4148,2026-03-04T10:48:00,False,Boston,True,0
SESS-000856,ACCT-00032,42.71.117.37,DEV-3426,2026-03-05T04:30:00,False,Chicago,True,0
SESS-000857,ACCT-00143,138.142.241.84,DEV-3548,2026-03-04T06:26:00,False,Boston,True,0
SESS-000858,ACCT-00092,153.152.16.1,DEV-5471,2026-03-05T02:10:00,False,Los Angeles,True,0
SESS-000859,ACCT-00186,116.59.116.96,DEV-2667,2026-03-04T15:08:00,False,Los Angeles,True,0
SESS-000860,ACCT-00089,50.163.226.238,DEV-3385,2026-03-04T16:43:00,False,Chicago,True,0
SESS-000861,ACCT-00002,75.60.184.245,DEV-9017,2026-03-04T20:54:00,False,Boston,True,0
SESS-000862,ACCT-00154,62.14.65.238,DEV-9854,2026-03-04T23:53:00,False,New York,True,0
SESS-000863,ACCT-00007,160.147.168.63,DEV-5936,2026-03-04T09:29:00,False,Los Angeles,True,1
SESS-000864,ACCT-00195,195.48.134.74,DEV-8692,2026-03-04T23:25:00,False,Boston,True,1
SESS-000865,ACCT-00117,33.18.89.22,DEV-9354,2026-03-05T03:27:00,False,Boston,True,0
SESS-000866,ACCT-00006,128.12.116.119,DEV-2890,2026-03-04T17:45:00,False,Chicago,True,0
SESS-000867,ACCT-00057,186.227.128.239,DEV-4924,2026-03-05T03:10:00,False,Denver,True,0
SESS-000868,ACCT-00082,83.176.252.201,DEV-7096,2026-03-05T00:51:00,False,Dallas,True,1
SESS-000869,ACCT-00179,195.142.95.148,DEV-1010,2026-03-05T00:35:00,False,Denver,True,1
SESS-000870,ACCT-00146,77.183.78.134,DEV-9900,2026-03-05T05:32:00,False,Denver,True,0
SESS-000871,ACCT-00097,100.169.215.118,DEV-NEW-41534,2026-03-04T07:39:00,False,Moscow,True,7
SESS-000872,ACCT-00096,22.204.162.37,DEV-8277,2026-03-04T07:28:00,False,Denver,True,0
SESS-000873,ACCT-00058,18.153.29.36,DEV-6860,2026-03-05T01:07:00,False,Houston,True,0
SESS-000874,ACCT-00132,186.204.82.164,DEV-7517,2026-03-04T22:20:00,False,Miami,True,1
SESS-000875,ACCT-00078,221.92.165.206,DEV-1149,2026-03-04T23:01:00,False,Boston,True,1
SESS-000876,ACCT-00173,231.128.89.55,DEV-5939,2026-03-04T10:48:00,False,Boston,True,0
SESS-000877,ACCT-00197,117.64.157.29,DEV-NEW-53384,2026-03-04T08:43:00,True,Bucharest,True,9
SESS-000878,ACCT-00154,87.161.234.73,DEV-1471,2026-03-05T00:14:00,False,Denver,True,0
SESS-000879,ACCT-00128,4.83.142.43,DEV-7044,2026-03-04T18:55:00,False,Atlanta,True,0
SESS-000880,ACCT-00062,57.73.173.173,DEV-5769,2026-03-04T13:16:00,False,Seattle,True,0
SESS-000881,ACCT-00057,164.71.198.58,DEV-1755,2026-03-04T16:59:00,False,Miami,True,0
SESS-000882,ACCT-00036,48.46.226.41,DEV-2625,2026-03-04T19:23:00,False,Atlanta,True,1
SESS-000883,ACCT-00041,7.154.44.105,DEV-8602,2026-03-04T10:28:00,False,Boston,True,0
SESS-000884,ACCT-00031,152.90.207.98,DEV-4439,2026-03-04T14:13:00,False,Atlanta,True,0
SESS-000885,ACCT-00102,210.181.16.249,DEV-4529,2026-03-04T10:18:00,False,Los Angeles,True,0
SESS-000886,ACCT-00151,78.183.3.48,DEV-3477,2026-03-04T07:32:00,False,New York,True,1
SESS-000887,ACCT-00025,28.122.124.55,DEV-7122,2026-03-04T07:39:00,False,Dallas,True,0
SESS-000888,ACCT-00126,155.31.1.15,DEV-1355,2026-03-04T08:53:00,False,Chicago,True,1
SESS-000889,ACCT-00111,48.174.192.184,DEV-5600,2026-03-04T10:59:00,False,Atlanta,True,0
SESS-000890,ACCT-00132,249.158.1.187,DEV-8364,2026-03-04T18:04:00,False,Dallas,True,0
SESS-000891,ACCT-00059,187.111.69.191,DEV-NEW-40714,2026-03-04T17:44:00,False,Lagos,True,10
SESS-000892,ACCT-00120,197.38.145.85,DEV-7174,2026-03-05T00:14:00,False,Miami,True,1
SESS-000893,ACCT-00188,114.6.60.158,DEV-5844,2026-03-04T14:21:00,False,Seattle,True,0
SESS-000894,ACCT-00174,236.41.231.250,DEV-9174,2026-03-04T09:33:00,False,Denver,True,1
SESS-000895,ACCT-00183,89.90.241.166,DEV-7849,2026-03-04T07:59:00,False,Los Angeles,True,0
SESS-000896,ACCT-00007,142.44.164.123,DEV-9969,2026-03-04T11:27:00,False,New York,True,1
SESS-000897,ACCT-00170,16.79.67.63,DEV-NEW-19076,2026-03-05T03:19:00,True,Lagos,True,10
SESS-000898,ACCT-00007,162.218.104.86,DEV-5031,2026-03-04T22:18:00,False,Chicago,True,0
SESS-000899,ACCT-00051,139.182.79.19,DEV-3261,2026-03-04T10:12:00,False,Denver,True,1
SESS-000900,ACCT-00166,57.254.42.22,DEV-5686,2026-03-04T20:08:00,False,Chicago,True,1
SESS-000901,ACCT-00050,241.125.232.213,DEV-NEW-54125,2026-03-04T06:59:00,False,Moscow,True,5
SESS-000902,ACCT-00063,54.73.132.112,DEV-6645,2026-03-04T08:29:00,False,Dallas,True,1
SESS-000903,ACCT-00098,249.245.132.27,DEV-9042,2026-03-04T10:19:00,False,Boston,True,0
SESS-000904,ACCT-00175,146.36.174.230,DEV-4445,2026-03-04T17:41:00,False,Boston,True,0
SESS-000905,ACCT-00011,171.15.198.206,DEV-6785,2026-03-04T15:22:00,False,Chicago,True,1
SESS-000906,ACCT-00101,114.112.188.17,DEV-3367,2026-03-04T20:42:00,False,Atlanta,True,0
SESS-000907,ACCT-00072,57.127.250.244,DEV-6987,2026-03-04T17:47:00,False,Denver,True,1
SESS-000908,ACCT-00193,251.210.133.136,DEV-8230,2026-03-04T22:01:00,False,Boston,True,1
SESS-000909,ACCT-00151,72.147.188.213,DEV-2971,2026-03-04T11:37:00,False,New York,True,1
SESS-000910,ACCT-00105,2.211.66.249,DEV-7861,2026-03-04T16:44:00,False,Seattle,True,1
SESS-000911,ACCT-00137,37.27.215.197,DEV-3070,2026-03-04T09:44:00,False,Atlanta,True,1
SESS-000912,ACCT-00183,242.118.163.180,DEV-1356,2026-03-05T02:23:00,False,Dallas,True,1
SESS-000913,ACCT-00150,176.137.70.19,DEV-3146,2026-03-04T14:47:00,False,Dallas,True,0
SESS-000914,ACCT-00078,96.2.95.38,DEV-4209,2026-03-05T04:25:00,False,Miami,True,1
SESS-000915,ACCT-00119,240.3.146.234,DEV-6650,2026-03-05T05:32:00,False,Atlanta,True,1
SESS-000916,ACCT-00036,75.26.234.7,DEV-4335,2026-03-04T23:44:00,False,Houston,True,0
SESS-000917,ACCT-00024,175.73.124.50,DEV-8286,2026-03-05T00:57:00,False,Chicago,True,0
SESS-000918,ACCT-00146,82.32.202.125,DEV-7556,2026-03-04T15:12:00,False,Atlanta,True,0
SESS-000919,ACCT-00102,57.71.218.52,DEV-1071,2026-03-05T03:30:00,False,Los Angeles,True,0
SESS-000920,ACCT-00036,7.25.149.129,DEV-5397,2026-03-04T11:10:00,False,Chicago,True,1
SESS-000921,ACCT-00065,53.104.108.109,DEV-8395,2026-03-05T00:32:00,False,Dallas,True,1
SESS-000922,ACCT-00006,43.207.255.186,DEV-2405,2026-03-04T23:23:00,False,Houston,True,1
SESS-000923,ACCT-00003,174.129.146.229,DEV-8124,2026-03-05T03:50:00,False,Dallas,True,0
SESS-000924,ACCT-00007,235.214.143.146,DEV-1851,2026-03-04T18:38:00,False,Los Angeles,True,0
SESS-000925,ACCT-00038,196.47.110.96,DEV-1817,2026-03-04T18:36:00,False,New York,True,0
SESS-000926,ACCT-00028,101.56.243.89,DEV-9693,2026-03-04T15:57:00,False,New York,True,0
SESS-000927,ACCT-00056,148.18.146.66,DEV-2116,2026-03-04T23:23:00,False,New York,True,1
SESS-000928,ACCT-00016,90.207.197.229,DEV-9338,2026-03-04T08:10:00,False,Seattle,True,0
SESS-000929,ACCT-00176,49.52.140.132,DEV-4559,2026-03-04T17:16:00,False,Atlanta,True,1
SESS-000930,ACCT-00118,13.100.21.160,DEV-1196,2026-03-04T23:15:00,False,Los Angeles,True,1
SESS-000931,ACCT-00133,73.229.56.125,DEV-8385,2026-03-04T19:01:00,False,Boston,True,1
SESS-000932,ACCT-00010,10.79.236.203,DEV-2682,2026-03-05T02:45:00,False,Denver,True,0
SESS-000933,ACCT-00124,24.54.187.133,DEV-7377,2026-03-04T20:52:00,False,Denver,True,1
SESS-000934,ACCT-00029,121.197.224.92,DEV-9541,2026-03-05T01:29:00,False,Houston,True,0
SESS-000935,ACCT-00041,223.21.164.222,DEV-1460,2026-03-04T22:15:00,False,Seattle,True,0
SESS-000936,ACCT-00096,165.34.178.109,DEV-6360,2026-03-04T18:10:00,False,Atlanta,True,0
SESS-000937,ACCT-00140,244.122.126.149,DEV-9342,2026-03-04T18:26:00,False,Chicago,True,1
SESS-000938,ACCT-00041,37.48.239.232,DEV-8896,2026-03-05T04:30:00,False,Seattle,True,0
SESS-000939,ACCT-00018,209.137.217.110,DEV-9979,2026-03-05T00:24:00,False,Atlanta,True,0
SESS-000940,ACCT-00002,2.77.174.53,DEV-3581,2026-03-04T12:54:00,False,Atlanta,True,0
SESS-000941,ACCT-00123,152.113.130.82,DEV-2140,2026-03-04T20:40:00,False,Seattle,True,0
SESS-000942,ACCT-00043,95.153.218.28,DEV-4908,2026-03-04T23:40:00,False,New York,True,1
SESS-000943,ACCT-00049,138.241.64.227,DEV-1130,2026-03-04T06:15:00,False,Atlanta,True,0
SESS-000944,ACCT-00143,244.247.243.121,DEV-8469,2026-03-04T11:41:00,False,Los Angeles,True,0
SESS-000945,ACCT-00195,82.65.246.168,DEV-9256,2026-03-04T10:47:00,False,Denver,True,0
SESS-000946,ACCT-00001,3.226.42.38,DEV-2199,2026-03-04T08:05:00,False,New York,True,0
SESS-000947,ACCT-00184,50.151.148.126,DEV-4548,2026-03-04T10:48:00,False,New York,True,1
SESS-000948,ACCT-00190,170.228.240.25,DEV-7999,2026-03-05T05:36:00,False,Los Angeles,True,1
SESS-000949,ACCT-00028,112.179.204.104,DEV-8458,2026-03-05T02:49:00,False,Denver,True,1
SESS-000950,ACCT-00011,97.120.99.74,DEV-5358,2026-03-05T05:15:00,False,New York,True,0
SESS-000951,ACCT-00158,42.144.70.253,DEV-7223,2026-03-04T11:11:00,False,Seattle,True,0
SESS-000952,ACCT-00200,246.93.65.215,DEV-2445,2026-03-04T12:50:00,False,Dallas,True,0
SESS-000953,ACCT-00195,181.6.234.6,DEV-6928,2026-03-05T03:17:00,False,Miami,True,1
SESS-000954,ACCT-00172,196.58.171.127,DEV-2872,2026-03-04T07:42:00,False,Los Angeles,True,1
SESS-000955,ACCT-00010,12.35.203.182,DEV-3480,2026-03-04T09:16:00,False,Denver,True,0
SESS-000956,ACCT-00008,103.178.106.172,DEV-5286,2026-03-04T10:35:00,False,Atlanta,True,1
SESS-000957,ACCT-00154,236.104.112.82,DEV-5735,2026-03-05T00:59:00,False,Boston,True,0
SESS-000958,ACCT-00092,154.95.55.73,DEV-7601,2026-03-04T09:02:00,False,Atlanta,True,0
SESS-000959,ACCT-00065,237.211.198.219,DEV-5647,2026-03-04T23:14:00,False,Houston,True,0
SESS-000960,ACCT-00006,242.253.71.210,DEV-7679,2026-03-04T09:07:00,False,Denver,True,1
SESS-000961,ACCT-00038,80.201.170.68,DEV-3727,2026-03-04T10:50:00,False,Atlanta,True,0
SESS-000962,ACCT-00075,177.72.10.140,DEV-NEW-61265,2026-03-04T07:10:00,True,Lagos,True,9
SESS-000963,ACCT-00005,7.173.143.54,DEV-3346,2026-03-05T02:06:00,False,Atlanta,True,0
SESS-000964,ACCT-00103,187.29.101.254,DEV-4841,2026-03-04T12:55:00,False,Seattle,True,1
SESS-000965,ACCT-00168,154.102.6.23,DEV-1953,2026-03-04T19:01:00,False,New York,True,0
SESS-000966,ACCT-00151,151.120.33.142,DEV-NEW-68113,2026-03-05T02:18:00,True,Unknown,True,3
SESS-000967,ACCT-00080,248.22.88.135,DEV-4778,2026-03-05T00:08:00,False,Seattle,True,1
SESS-000968,ACCT-00017,194.92.25.160,DEV-4770,2026-03-05T02:29:00,False,New York,True,1
SESS-000969,ACCT-00181,107.217.45.63,DEV-7840,2026-03-04T21:08:00,False,Denver,True,0
SESS-000970,ACCT-00137,132.42.71.253,DEV-3246,2026-03-04T06:50:00,False,Denver,True,0
SESS-000971,ACCT-00090,78.234.131.197,DEV-8503,2026-03-05T01:31:00,False,New York,True,1
SESS-000972,ACCT-00184,10.178.108.173,DEV-5006,2026-03-04T09:00:00,False,New York,True,1
SESS-000973,ACCT-00128,115.148.71.25,DEV-3044,2026-03-05T02:38:00,False,Miami,True,0
SESS-000974,ACCT-00171,122.208.182.166,DEV-1471,2026-03-04T13:56:00,False,Los Angeles,True,1
SESS-000975,ACCT-00125,222.50.253.123,DEV-7522,2026-03-05T05:33:00,False,Chicago,True,0
SESS-000976,ACCT-00105,140.183.12.23,DEV-7496,2026-03-04T20:45:00,False,Chicago,True,1
SESS-000977,ACCT-00103,48.217.221.112,DEV-8272,2026-03-04T11:25:00,False,Boston,True,0
SESS-000978,ACCT-00146,115.203.43.244,DEV-7474,2026-03-04T12:38:00,False,Seattle,True,0
SESS-000979,ACCT-00048,155.0.237.75,DEV-4962,2026-03-05T03:52:00,False,Seattle,True,0
SESS-000980,ACCT-00035,123.245.238.39,DEV-8107,2026-03-05T03:14:00,False,Seattle,True,1
SESS-000981,ACCT-00098,215.96.189.246,DEV-9719,2026-03-05T00:44:00,False,New York,True,1
SESS-000982,ACCT-00008,32.225.55.229,DEV-7349,2026-03-04T15:55:00,False,Seattle,True,1
SESS-000983,ACCT-00142,18.71.180.223,DEV-7495,2026-03-05T01:30:00,False,Seattle,True,0
SESS-000984,ACCT-00137,166.58.157.135,DEV-8021,2026-03-04T08:44:00,False,New York,True,0
SESS-000985,ACCT-00167,2.94.134.70,DEV-3964,2026-03-04T07:29:00,False,Boston,True,1
SESS-000986,ACCT-00144,90.237.25.161,DEV-4816,2026-03-04T22:46:00,False,New York,True,0
SESS-000987,ACCT-00151,27.76.174.163,DEV-1216,2026-03-04T10:12:00,False,Los Angeles,True,1
SESS-000988,ACCT-00161,44.11.205.170,DEV-NEW-94296,2026-03-04T15:23:00,True,Unknown,True,5
SESS-000989,ACCT-00042,105.107.60.163,DEV-1256,2026-03-04T12:27:00,False,Denver,True,0
SESS-000990,ACCT-00011,164.100.10.241,DEV-NEW-27839,2026-03-04T23:00:00,False,Bucharest,True,9
SESS-000991,ACCT-00167,67.231.186.62,DEV-8693,2026-03-04T10:44:00,False,Miami,True,0
SESS-000992,ACCT-00179,227.47.141.79,DEV-7406,2026-03-04T22:53:00,False,Dallas,True,1
SESS-000993,ACCT-00105,66.25.194.139,DEV-9076,2026-03-04T22:55:00,False,Houston,True,1
SESS-000994,ACCT-00166,57.130.169.186,DEV-2074,2026-03-04T18:43:00,False,Miami,True,1
SESS-000995,ACCT-00168,250.214.181.238,DEV-9423,2026-03-05T00:44:00,False,Houston,True,1
SESS-000996,ACCT-00130,144.117.180.168,DEV-9962,2026-03-04T16:07:00,False,Denver,True,0
SESS-000997,ACCT-00107,112.200.153.133,DEV-6131,2026-03-04T13:22:00,False,Houston,True,0
SESS-000998,ACCT-00008,122.186.241.2,DEV-9321,2026-03-04T21:43:00,False,Dallas,True,1
SESS-000999,ACCT-00063,105.111.128.77,DEV-4995,2026-03-05T04:12:00,False,Denver,True,1
SESS-001000,ACCT-00138,196.156.163.205,DEV-NEW-17808,2026-03-04T06:48:00,False,Bucharest,True,3
SESS-001001,ACCT-00153,103.237.84.188,DEV-1134,2026-03-04T15:11:00,False,New York,True,1
SESS-001002,ACCT-00051,195.100.23.179,DEV-8658,2026-03-05T02:35:00,False,Atlanta,True,0
SESS-001003,ACCT-00190,217.161.138.163,DEV-6658,2026-03-04T10:50:00,False,New York,True,0
SESS-001004,ACCT-00144,108.70.171.144,DEV-6753,2026-03-04T08:09:00,False,Los Angeles,True,1
SESS-001005,ACCT-00010,179.2.153.88,DEV-1379,2026-03-05T05:31:00,False,Chicago,True,0
SESS-001006,ACCT-00080,227.33.71.233,DEV-8602,2026-03-04T13:44:00,False,Dallas,True,1
SESS-001007,ACCT-00198,176.119.114.193,DEV-9052,2026-03-05T04:56:00,False,Dallas,True,1
SESS-001008,ACCT-00049,29.72.122.169,DEV-NEW-56215,2026-03-04T09:25:00,True,Unknown,True,5
SESS-001009,ACCT-00103,210.135.76.142,DEV-8112,2026-03-04T21:43:00,False,Denver,True,0
SESS-001010,ACCT-00171,14.186.253.58,DEV-9659,2026-03-05T05:37:00,False,Houston,True,1
SESS-001011,ACCT-00090,67.220.20.205,DEV-2324,2026-03-04T08:44:00,False,Dallas,True,0
SESS-001012,ACCT-00083,171.155.176.213,DEV-6856,2026-03-04T22:16:00,False,Seattle,True,0
SESS-001013,ACCT-00177,237.213.69.122,DEV-4055,2026-03-04T07:04:00,False,Boston,True,0
SESS-001014,ACCT-00107,114.128.197.25,DEV-3300,2026-03-04T14:26:00,False,Los Angeles,True,1
SESS-001015,ACCT-00122,185.85.217.66,DEV-2663,2026-03-04T20:26:00,False,Chicago,True,1
SESS-001016,ACCT-00008,31.226.200.41,DEV-1231,2026-03-04T23:56:00,False,Dallas,True,0
SESS-001017,ACCT-00109,155.220.123.6,DEV-4848,2026-03-04T08:51:00,False,Dallas,True,1
SESS-001018,ACCT-00019,241.30.159.86,DEV-1532,2026-03-04T22:51:00,False,Seattle,True,0
SESS-001019,ACCT-00033,113.116.51.243,DEV-3838,2026-03-04T20:17:00,False,Houston,True,1
SESS-001020,ACCT-00059,236.19.157.129,DEV-6638,2026-03-05T00:07:00,False,Los Angeles,True,1
SESS-001021,ACCT-00167,95.124.205.77,DEV-7000,2026-03-04T10:57:00,False,New York,True,0
SESS-001022,ACCT-00142,28.126.130.34,DEV-8723,2026-03-04T14:06:00,False,Seattle,True,1
SESS-001023,ACCT-00114,156.32.56.184,DEV-6426,2026-03-04T12:18:00,False,Miami,True,0
SESS-001024,ACCT-00192,50.43.103.166,DEV-5901,2026-03-04T14:49:00,False,Houston,True,1
SESS-001025,ACCT-00158,227.19.80.171,DEV-8926,2026-03-04T08:53:00,False,Atlanta,True,0
SESS-001026,ACCT-00174,5.208.75.175,DEV-2879,2026-03-04T16:56:00,False,Atlanta,True,0
SESS-001027,ACCT-00100,208.32.231.55,DEV-3649,2026-03-04T17:35:00,False,Boston,True,0
SESS-001028,ACCT-00110,22.27.250.59,DEV-3549,2026-03-05T02:58:00,False,Chicago,True,0
